,parcelid,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,taxamount,assessmentyear,regionidcounty,regionidzip,transactiondate
14023,11008922,4.0,4.0,2676.0,428390.0,5420.16,2016.0,3101.0,96370.0,2017-06-29
14024,12030881,2.0,2.0,1480.0,846727.0,10295.11,2016.0,3101.0,96049.0,2017-06-29
14025,11552109,2.0,1.0,885.0,246255.0,2973.28,2016.0,3101.0,96047.0,2017-06-29
14026,14148490,3.0,2.0,1615.0,587829.0,6736.74,2016.0,1286.0,97035.0,2017-06-29
14027,12771783,4.0,2.0,1573.0,456861.0,5704.06,2016.0,3101.0,96169.0,2017-06-29
14028,12766948,3.0,1.0,962.0,41785.0,829.26,2016.0,3101.0,96480.0,2017-06-29
14029,12042561,1.0,1.0,579.0,355497.0,3838.85,2016.0,3101.0,96330.0,2017-06-29
14030,11555478,3.0,3.0,2091.0,954933.0,11664.25,2016.0,3101.0,96047.0,2017-06-29
14031,11238426,3.0,3.0,1805.0,165581.0,2665.69,2016.0,3101.0,97328.0,2017-06-29
14032,17211183,4.0,2.0,1623.0,291193.0,3077.24,2016.0,2061.0,96383.0,2017-06-29
14033,11238456,3.0,2.0,1296.0,100794.0,1977.15,2016.0,3101.0,97328.0,2017-06-29
14034,11265030,6.0,4.0,2548.0,229525.0,3588.29,2016.0,3101.0,97319.0,2017-06-29
14035,12511700,2.0,1.0,607.0,198788.0,2272.9,2016.0,3101.0,96238.0,2017-06-29
14036,11263753,5.0,3.0,2859.0,334000.0,4889.55,2016.0,3101.0,97319.0,2017-06-29
14037,12209255,2.0,1.0,1345.0,41366.0,579.08,2016.0,3101.0,96028.0,2017-06-29
14038,12756194,3.0,1.0,1060.0,44264.0,866.23,2016.0,3101.0,96193.0,2017-06-29
14039,11886814,5.0,3.0,3660.0,843427.0,10226.01,2016.0,3101.0,96280.0,2017-06-29
14040,11886487,4.0,3.0,2656.0,173974.0,2603.13,2016.0,3101.0,96296.0,2017-06-29
14041,12319787,3.0,2.0,1690.0,100911.0,1426.08,2016.0,3101.0,96101.0,2017-06-29
14042,14150142,3.0,3.0,2104.0,347625.0,4283.36,2016.0,1286.0,97035.0,2017-06-29
14043,10813531,4.0,3.0,2152.0,154454.0,2158.38,2016.0,3101.0,96379.0,2017-06-29
14044,14031956,4.0,2.0,1916.0,93380.0,1261.42,2016.0,1286.0,97008.0,2017-06-29
14045,10988846,3.0,3.0,2008.0,669000.0,8216.3,2016.0,3101.0,96282.0,2017-06-29
14046,11604753,2.0,1.0,1319.0,338830.0,4129.61,2016.0,3101.0,96015.0,2017-06-29
14047,10984921,3.0,2.0,1118.0,355337.0,4421.11,2016.0,3101.0,96361.0,2017-06-29
14048,10984353,5.0,2.0,2095.0,272597.0,3417.93,2016.0,3101.0,96361.0,2017-06-29
14049,11603726,5.0,3.0,2550.0,1751305.0,21080.17,2016.0,3101.0,96015.0,2017-06-29
14050,12501324,4.0,2.0,1831.0,501000.0,5992.32,2016.0,3101.0,96240.0,2017-06-29
14051,12692719,3.0,3.0,2029.0,943167.0,11476.81,2016.0,3101.0,96122.0,2017-06-29
14052,12673102,4.0,2.0,1522.0,754000.0,8596.38,2016.0,3101.0,96161.0,2017-06-29
14053,10717871,5.0,3.0,3085.0,574275.0,7202.74,2016.0,3101.0,96339.0,2017-06-29
14054,11997371,2.0,1.0,1062.0,502341.0,6077.18,2016.0,3101.0,96017.0,2017-06-29
14055,10976437,3.0,2.0,2579.0,361296.0,5170.35,2016.0,3101.0,96366.0,2017-06-29
14056,11603059,3.0,4.0,3557.0,238709.0,3282.17,2016.0,3101.0,96045.0,2017-06-29
14057,12678736,3.0,2.0,1278.0,710127.0,8176.4,2016.0,3101.0,96161.0,2017-06-29
14058,12679576,4.0,2.0,1782.0,939700.0,10753.29,2016.0,3101.0,96163.0,2017-06-29
14059,14018902,3.0,2.0,1592.0,157325.0,2303.5,2016.0,1286.0,96958.0,2017-06-29
14060,12680494,4.0,2.0,2074.0,703307.0,8138.59,2016.0,3101.0,96163.0,2017-06-29
14061,10975547,3.0,2.0,1305.0,227196.0,3338.37,2016.0,3101.0,96366.0,2017-06-29
14062,11593948,6.0,7.0,6171.0,8946027.0,102520.01,2016.0,3101.0,96149.0,2017-06-29
14063,10891736,2.0,1.0,1199.0,197635.0,2492.19,2016.0,3101.0,96446.0,2017-06-29
14064,14154852,4.0,2.5,2041.0,265781.0,3193.16,2016.0,1286.0,97035.0,2017-06-29
14065,11879689,2.0,1.0,996.0,57935.0,1304.75,2016.0,3101.0,96280.0,2017-06-29
14066,17201679,4.0,2.0,1310.0,470000.0,5143.96,2016.0,2061.0,97097.0,2017-06-29
14067,12720901,3.0,2.0,1652.0,431480.0,5532.01,2016.0,3101.0,96193.0,2017-06-29
14068,11611917,3.0,3.0,1850.0,1497932.0,18097.71,2016.0,3101.0,96045.0,2017-06-29
14069,12720855,2.0,1.0,793.0,107169.0,1661.75,2016.0,3101.0,96193.0,2017-06-29
14070,14010021,7.0,3.0,4274.0,152506.0,11560.16,2016.0,1286.0,97048.0,2017-06-29
14071,12496785,2.0,1.0,977.0,63114.0,837.28,2016.0,3101.0,96242.0,2017-06-29
14072,10808525,2.0,2.0,1498.0,657000.0,7902.01,2016.0,3101.0,96387.0,2017-06-29
14073,10992700,3.0,1.0,1489.0,450000.0,5423.17,2016.0,3101.0,96282.0,2017-06-29
14074,12494877,3.0,1.0,1517.0,571429.0,6886.61,2016.0,3101.0,96242.0,2017-06-29
14075,12669428,4.0,3.0,1940.0,128600.0,1637.87,2016.0,3101.0,96123.0,2017-06-29
14076,11184132,3.0,2.0,1578.0,160096.0,2881.86,2016.0,3101.0,97329.0,2017-06-29
14077,12669906,3.0,3.0,2612.0,897795.0,10210.37,2016.0,3101.0,96123.0,2017-06-29
14078,12226280,3.0,2.0,735.0,165152.0,2424.55,2016.0,3101.0,96025.0,2017-06-29
14079,12705938,3.0,2.0,1455.0,113444.0,1965.37,2016.0,3101.0,96121.0,2017-06-29
14080,11874371,3.0,2.0,1786.0,169940.0,2183.96,2016.0,3101.0,96013.0,2017-06-29
14081,14041311,3.0,2.5,1951.0,652388.0,7284.22,2016.0,1286.0,96967.0,2017-06-29
14082,12775863,4.0,3.0,1889.0,507000.0,6282.69,2016.0,3101.0,96197.0,2017-06-29
14083,11248412,3.0,2.0,1065.0,102919.0,1305.43,2016.0,3101.0,97318.0,2017-06-29
14084,10816755,4.0,4.0,2760.0,464715.0,5788.29,2016.0,3101.0,96349.0,2017-06-29
14085,10934208,3.0,3.0,2074.0,327703.0,4073.86,2016.0,3101.0,96049.0,2017-06-29
14086,14487343,3.0,2.5,2478.0,347952.0,3468.9,2016.0,1286.0,96995.0,2017-06-29
14087,14487775,2.0,2.0,1431.0,609048.0,6181.84,2016.0,1286.0,96996.0,2017-06-29
14088,12600058,3.0,2.0,1968.0,86020.0,1220.58,2016.0,3101.0,96159.0,2017-06-29
14089,12478557,3.0,3.0,2355.0,588820.0,6890.05,2016.0,3101.0,96208.0,2017-06-29
14090,11202029,3.0,2.0,1449.0,141006.0,2543.26,2016.0,3101.0,97328.0,2017-06-29
14091,14126215,3.0,3.0,1638.0,509000.0,5875.7,2016.0,1286.0,96180.0,2017-06-29
14092,14180106,2.0,2.5,1300.0,197803.0,2523.4,2016.0,1286.0,97068.0,2017-06-29
14093,11190751,3.0,3.0,1706.0,170970.0,3084.37,2016.0,3101.0,97329.0,2017-06-29
14094,17223249,4.0,3.5,3506.0,749329.0,8418.54,2016.0,2061.0,97118.0,2017-06-29
14095,12827456,4.0,3.0,2181.0,555000.0,6636.63,2016.0,3101.0,96171.0,2017-06-29
14096,14491957,3.0,2.0,1370.0,551324.0,5699.44,2016.0,1286.0,96995.0,2017-06-29
14097,13985764,3.0,2.0,1109.0,180307.0,2251.34,2016.0,1286.0,97023.0,2017-06-29
14098,12826888,3.0,2.0,1404.0,443723.0,5386.01,2016.0,3101.0,96171.0,2017-06-29
14099,12518770,3.0,2.0,1210.0,620000.0,7288.2,2016.0,3101.0,96247.0,2017-06-29
14100,12184362,3.0,1.0,1017.0,195387.0,2488.79,2016.0,3101.0,95984.0,2017-06-29
14101,12825799,3.0,2.0,1216.0,112292.0,1700.56,2016.0,3101.0,96172.0,2017-06-29
14102,11803387,3.0,1.0,1115.0,33088.0,565.74,2016.0,3101.0,96004.0,2017-06-29
14103,17132574,4.0,2.5,1825.0,383427.0,4069.02,2016.0,2061.0,97091.0,2017-06-29
14104,14495233,3.0,3.0,2096.0,612344.0,7792.06,2016.0,1286.0,96993.0,2017-06-29
14105,11271210,4.0,3.0,2049.0,228653.0,3594.95,2016.0,3101.0,97319.0,2017-06-29
14106,13981924,3.0,2.0,1877.0,970000.0,10543.54,2016.0,1286.0,96978.0,2017-06-29
14107,12852153,4.0,2.0,1288.0,120592.0,1849.27,2016.0,3101.0,96492.0,2017-06-29
14108,11054811,3.0,3.0,2096.0,330449.0,4088.13,2016.0,3101.0,96369.0,2017-06-29
14109,12850879,5.0,3.0,2075.0,83420.0,1362.55,2016.0,3101.0,96492.0,2017-06-29
14110,11235515,4.0,3.0,1910.0,167474.0,2845.44,2016.0,3101.0,97328.0,2017-06-29
14111,14182723,4.0,3.0,2484.0,448054.0,5295.48,2016.0,1286.0,97078.0,2017-06-29
14112,11214261,4.0,2.0,1528.0,150813.0,3363.78,2016.0,3101.0,97330.0,2017-06-29
14113,14479020,2.0,2.0,1755.0,272878.0,2709.2,2016.0,1286.0,96996.0,2017-06-29
14114,12175476,4.0,3.0,2106.0,146462.0,2030.3,2016.0,3101.0,96295.0,2017-06-29
14115,14479787,3.0,2.5,1823.0,314876.0,2869.42,2016.0,1286.0,96996.0,2017-06-29
14116,14480317,6.0,7.5,6828.0,3080000.0,31775.9,2016.0,1286.0,96989.0,2017-06-29
14117,11052920,3.0,3.0,1500.0,394246.0,4850.41,2016.0,3101.0,96369.0,2017-06-29
14118,10721619,4.0,2.0,1490.0,535000.0,6603.88,2016.0,3101.0,96342.0,2017-06-29
14119,11513352,3.0,2.0,1561.0,949197.0,10214.02,2016.0,3101.0,96109.0,2017-06-29
14120,12475128,3.0,1.0,1188.0,360751.0,4501.99,2016.0,3101.0,96212.0,2017-06-29
14121,11198566,3.0,1.0,1089.0,147211.0,2598.91,2016.0,3101.0,97328.0,2017-06-29
14122,12839026,3.0,1.0,930.0,264220.0,3333.12,2016.0,3101.0,96488.0,2017-06-29
14123,14126703,3.0,2.0,1364.0,426639.0,4968.42,2016.0,1286.0,96180.0,2017-06-29
14124,11516456,5.0,3.0,2186.0,1120188.0,13298.64,2016.0,3101.0,96095.0,2017-06-29
14125,11516736,2.0,2.0,1831.0,881644.0,10685.43,2016.0,3101.0,96095.0,2017-06-29
14126,12837897,4.0,2.0,1300.0,54565.0,942.67,2016.0,3101.0,96488.0,2017-06-29
14127,12822426,4.0,3.0,2445.0,571982.0,6581.62,2016.0,3101.0,96489.0,2017-06-29
14128,10879012,2.0,1.0,1120.0,245873.0,2981.53,2016.0,3101.0,96450.0,2017-06-29
14129,11711582,3.0,3.0,2911.0,470015.0,5905.85,2016.0,3101.0,95989.0,2017-06-29
14130,11541505,2.0,1.0,754.0,360640.0,4327.29,2016.0,3101.0,96047.0,2017-06-29
14131,10716388,3.0,2.0,1553.0,490983.0,6097.39,2016.0,3101.0,96339.0,2017-06-29
14132,13995112,3.0,2.0,1299.0,240731.0,3039.28,2016.0,1286.0,97023.0,2017-06-29
14133,10838705,3.0,3.0,2544.0,131674.0,1726.97,2016.0,3101.0,96415.0,2017-06-29
14134,11029868,4.0,2.0,1424.0,63114.0,901.28,2016.0,3101.0,96375.0,2017-06-29
14135,11026541,3.0,2.0,1780.0,124631.0,1615.34,2016.0,3101.0,96361.0,2017-06-29
14136,10733965,4.0,3.0,2085.0,604789.0,7428.89,2016.0,3101.0,96389.0,2017-06-29
14137,11547175,2.0,2.0,1177.0,2285267.0,27404.26,2016.0,3101.0,96127.0,2017-06-29
14138,12782026,2.0,2.0,1747.0,377969.0,4665.12,2016.0,3101.0,96169.0,2017-06-29
14139,12779964,3.0,2.0,1537.0,341724.0,4464.62,2016.0,3101.0,96169.0,2017-06-29
14140,12779050,2.0,2.0,1954.0,470459.0,6093.67,2016.0,3101.0,96169.0,2017-06-29
14141,12485349,3.0,2.0,1642.0,311460.0,3793.26,2016.0,3101.0,96213.0,2017-06-29
14142,14169847,3.0,2.0,2155.0,242745.0,3266.72,2016.0,1286.0,97068.0,2017-06-29
14143,11549906,3.0,2.0,1435.0,441427.0,5349.75,2016.0,3101.0,96127.0,2017-06-29
14144,11631805,2.0,3.0,2780.0,787576.0,9208.99,2016.0,3101.0,96086.0,2017-06-29
14145,12045427,3.0,2.0,2376.0,375972.0,4268.52,2016.0,3101.0,96330.0,2017-06-29
14146,10938504,2.0,2.0,1298.0,104986.0,1183.19,2016.0,3101.0,96438.0,2017-06-29
14147,11530278,3.0,1.0,936.0,68503.0,876.71,2016.0,3101.0,96095.0,2017-06-29
14148,11531059,2.0,1.0,660.0,478506.0,5725.6,2016.0,3101.0,96095.0,2017-06-29
14149,14498759,6.0,3.0,3107.0,952000.0,9755.8,2016.0,1286.0,96989.0,2017-06-29
14150,14500238,3.0,3.0,1680.0,635546.0,6567.24,2016.0,1286.0,96996.0,2017-06-29
14151,11269553,4.0,2.0,1757.0,161233.0,2757.36,2016.0,3101.0,97319.0,2017-06-29
14152,14502045,3.0,2.5,2046.0,703127.0,10031.54,2016.0,1286.0,96993.0,2017-06-29
14153,10900485,3.0,2.0,2130.0,943166.0,11339.78,2016.0,3101.0,96446.0,2017-06-29
14154,12196214,2.0,1.0,1110.0,303000.0,3786.73,2016.0,3101.0,95984.0,2017-06-29
14155,17219641,4.0,3.0,2491.0,320670.0,3697.74,2016.0,2061.0,96385.0,2017-06-29
14156,11236796,3.0,2.0,1825.0,209176.0,4080.23,2016.0,3101.0,97330.0,2017-06-29
14157,14506461,4.0,2.5,2612.0,569334.0,5471.5,2016.0,1286.0,96996.0,2017-06-29
14158,11177877,2.0,2.0,1028.0,325429.0,4525.66,2016.0,3101.0,96398.0,2017-06-29
14159,12802041,2.0,1.0,856.0,258882.0,3427.26,2016.0,3101.0,96174.0,2017-06-29
14160,12801411,4.0,2.0,1340.0,103336.0,1637.52,2016.0,3101.0,96174.0,2017-06-29
14161,12265296,2.0,1.0,1344.0,253812.0,4556.32,2016.0,3101.0,96090.0,2017-06-29
14162,17169973,3.0,2.0,1252.0,288263.0,3274.2,2016.0,2061.0,97104.0,2017-06-29
14163,12191479,2.0,1.0,1006.0,186210.0,2296.08,2016.0,3101.0,96028.0,2017-06-29
14164,12844204,4.0,3.0,3682.0,480741.0,6043.23,2016.0,3101.0,96492.0,2017-06-29
14165,12307033,3.0,2.0,1317.0,50071.0,1164.6,2016.0,3101.0,96110.0,2017-06-29
14166,13006103,3.0,3.0,1935.0,202986.0,2489.59,2016.0,3101.0,96268.0,2017-06-29
14167,11151446,5.0,4.0,3195.0,551633.0,10325.96,2016.0,3101.0,96401.0,2017-06-29
14168,10854543,3.0,2.0,2005.0,1125000.0,14824.92,2016.0,3101.0,96426.0,2017-06-29
14169,13051235,4.0,3.0,2328.0,235982.0,3177.42,2016.0,3101.0,96469.0,2017-06-29
14170,11296683,4.0,3.0,1745.0,188000.0,3022.34,2016.0,3101.0,97318.0,2017-06-29
14171,11319319,3.0,2.0,1728.0,253800.0,3825.06,2016.0,3101.0,97319.0,2017-06-29
14172,13913620,3.0,2.0,1258.0,328863.0,3908.78,2016.0,1286.0,97041.0,2017-06-29
14173,14349017,5.0,5.5,5044.0,1919880.0,22124.4,2016.0,1286.0,96954.0,2017-06-29
14174,13919605,5.0,3.0,2286.0,564000.0,6742.3,2016.0,1286.0,97023.0,2017-06-29
14175,12394485,2.0,1.0,1065.0,92455.0,1577.1,2016.0,3101.0,96197.0,2017-06-29
14176,11308401,4.0,3.0,2250.0,293100.0,4452.5,2016.0,3101.0,97319.0,2017-06-29
14177,11289850,3.0,2.0,1440.0,136688.0,2325.34,2016.0,3101.0,97318.0,2017-06-29
14178,11296560,3.0,2.0,1280.0,108223.0,2146.01,2016.0,3101.0,97318.0,2017-06-29
14179,10847948,3.0,3.0,2362.0,1050000.0,12763.73,2016.0,3101.0,96424.0,2017-06-29
14180,13926524,3.0,2.0,2340.0,574785.0,6845.9,2016.0,1286.0,96218.0,2017-06-29
14181,13858548,3.0,3.5,3762.0,1828465.0,20242.52,2016.0,1286.0,96966.0,2017-06-29
14182,13928906,5.0,2.5,2072.0,98101.0,1608.16,2016.0,1286.0,96225.0,2017-06-29
14183,13047743,4.0,2.0,1530.0,335187.0,3985.43,2016.0,3101.0,96494.0,2017-06-29
14184,12998282,3.0,2.0,1530.0,302501.0,4197.73,2016.0,3101.0,96267.0,2017-06-29
14185,14316916,5.0,4.5,2826.0,1561490.0,16736.0,2016.0,1286.0,96957.0,2017-06-29
14186,12076500,4.0,4.0,3146.0,981126.0,10839.09,2016.0,3101.0,96325.0,2017-06-29
14187,11152757,3.0,3.0,1633.0,429100.0,5644.28,2016.0,3101.0,96352.0,2017-06-29
14188,11306776,4.0,3.0,3152.0,233435.0,3763.88,2016.0,3101.0,97319.0,2017-06-29
14189,12088189,1.0,1.0,1040.0,753000.0,9036.98,2016.0,3101.0,96022.0,2017-06-29
14190,17114754,4.0,2.5,2246.0,578590.0,6149.3,2016.0,2061.0,97083.0,2017-06-29
14191,12107761,3.0,2.0,2016.0,693683.0,8046.15,2016.0,3101.0,96292.0,2017-06-29
14192,14334440,5.0,3.5,3536.0,1055672.0,11786.46,2016.0,1286.0,97005.0,2017-06-29
14193,13098621,3.0,2.0,1985.0,436897.0,5523.86,2016.0,3101.0,96492.0,2017-06-29
14194,12363130,2.0,1.0,1074.0,216449.0,3344.44,2016.0,3101.0,96110.0,2017-06-29
14195,10851822,5.0,3.0,2905.0,317640.0,3985.65,2016.0,3101.0,96349.0,2017-06-29
14196,13901715,3.0,2.0,1596.0,101988.0,1517.54,2016.0,1286.0,96190.0,2017-06-29
14197,12100809,1.0,1.0,748.0,29808.0,605.12,2016.0,3101.0,96293.0,2017-06-29
14198,14221529,5.0,3.0,3620.0,1018000.0,13816.04,2016.0,1286.0,97065.0,2017-06-29
14199,11347471,4.0,3.0,3337.0,636304.0,8932.65,2016.0,3101.0,96403.0,2017-06-29
14200,17263774,4.0,3.0,1998.0,457698.0,5283.96,2016.0,2061.0,97116.0,2017-06-29
14201,11300417,4.0,3.0,2223.0,157152.0,2723.67,2016.0,3101.0,97318.0,2017-06-29
14202,13073058,4.0,3.0,3077.0,1175464.0,13525.5,2016.0,3101.0,96505.0,2017-06-29
14203,11206513,3.0,3.0,1995.0,159153.0,2921.18,2016.0,3101.0,97328.0,2017-06-29
14204,17273670,3.0,2.0,1441.0,492395.0,5207.78,2016.0,2061.0,96351.0,2017-06-29
14205,14343087,4.0,2.5,2486.0,1057000.0,12736.82,2016.0,1286.0,96939.0,2017-06-29
14206,13086102,4.0,3.0,2165.0,139265.0,2287.32,2016.0,3101.0,96525.0,2017-06-29
14207,14303816,4.0,2.5,2930.0,852738.0,10358.24,2016.0,1286.0,96943.0,2017-06-29
14208,13042861,4.0,3.0,3663.0,768853.0,8914.91,2016.0,3101.0,96486.0,2017-06-29
14209,14298068,2.0,1.5,1028.0,256818.0,2757.3,2016.0,1286.0,96948.0,2017-06-29
14210,12396415,3.0,1.0,1267.0,79549.0,1520.59,2016.0,3101.0,96197.0,2017-06-29
14211,14221412,4.0,2.5,2041.0,566927.0,7727.3,2016.0,1286.0,97065.0,2017-06-29
14212,13927807,3.0,2.0,1662.0,483002.0,5778.46,2016.0,1286.0,96218.0,2017-06-29
14213,11314591,4.0,2.0,1246.0,139794.0,2436.08,2016.0,3101.0,97318.0,2017-06-29
14214,10712878,4.0,2.0,2043.0,412118.0,5218.49,2016.0,3101.0,96339.0,2017-06-29
14215,12098082,2.0,2.0,1785.0,1087043.0,12436.92,2016.0,3101.0,96293.0,2017-06-29
14216,14343730,2.0,2.5,1425.0,540465.0,5643.82,2016.0,1286.0,96954.0,2017-06-29
14217,14299485,3.0,2.5,1784.0,769000.0,8736.94,2016.0,1286.0,96948.0,2017-06-29
14218,14371609,4.0,2.0,2331.0,348334.0,3591.4,2016.0,1286.0,96962.0,2017-06-29
14219,14299287,3.0,2.5,1605.0,467972.0,5641.2,2016.0,1286.0,96948.0,2017-06-29
14220,13868348,3.0,2.0,1399.0,477117.0,5514.74,2016.0,1286.0,97039.0,2017-06-29
14221,14255745,4.0,2.0,1833.0,338829.0,4015.92,2016.0,1286.0,97016.0,2017-06-29
14222,14373938,4.0,2.5,2236.0,712000.0,7435.06,2016.0,1286.0,96962.0,2017-06-29
14223,12379834,2.0,1.0,887.0,303855.0,4196.08,2016.0,3101.0,96003.0,2017-06-29
14224,11760646,2.0,1.0,832.0,132415.0,1731.12,2016.0,3101.0,95992.0,2017-06-29
14225,11427521,3.0,2.0,1345.0,52258.0,848.17,2016.0,3101.0,96107.0,2017-06-29
14226,17264792,3.0,2.0,2240.0,293973.0,3548.0,2016.0,2061.0,96351.0,2017-06-29
14227,11204783,4.0,2.0,1652.0,192000.0,3310.84,2016.0,3101.0,97328.0,2017-06-29
14228,11341158,1.0,1.0,756.0,61371.0,1653.52,2016.0,3101.0,97316.0,2017-06-29
14229,12435574,2.0,1.0,887.0,287493.0,3426.59,2016.0,3101.0,96242.0,2017-06-29
14230,11134284,5.0,3.0,3445.0,705590.0,10447.83,2016.0,3101.0,96395.0,2017-06-29
14231,13082885,3.0,1.0,1008.0,220821.0,2982.23,2016.0,3101.0,96488.0,2017-06-29
14232,13084193,3.0,1.0,936.0,35574.0,698.16,2016.0,3101.0,96488.0,2017-06-29
14233,11428689,3.0,2.0,1291.0,268863.0,3372.3,2016.0,3101.0,96106.0,2017-06-29
14234,14262574,3.0,2.0,1231.0,342663.0,4091.92,2016.0,1286.0,97004.0,2017-06-29
14235,13084221,2.0,1.0,924.0,106947.0,1588.85,2016.0,3101.0,96488.0,2017-06-29
14236,12081099,2.0,2.0,2522.0,1236000.0,14939.41,2016.0,3101.0,96022.0,2017-06-29
14237,11162684,4.0,3.0,2192.0,543158.0,7243.13,2016.0,3101.0,96378.0,2017-06-29
14238,11305758,4.0,3.0,1852.0,148543.0,2613.01,2016.0,3101.0,97319.0,2017-06-29
14239,13927710,3.0,2.0,1735.0,77033.0,1211.08,2016.0,1286.0,96218.0,2017-06-29
14240,13931311,4.0,2.0,1347.0,223023.0,2946.74,2016.0,1286.0,97047.0,2017-06-29
14241,12989969,4.0,3.0,1645.0,334117.0,4166.54,2016.0,3101.0,96465.0,2017-06-29
14242,14324604,4.0,3.5,3356.0,862747.0,9328.8,2016.0,1286.0,96957.0,2017-06-29
14243,13894137,2.0,3.0,1574.0,660933.0,7284.12,2016.0,1286.0,96957.0,2017-06-29
14244,14285745,3.0,2.5,1492.0,154873.0,2041.14,2016.0,1286.0,97016.0,2017-06-29
14245,14222887,3.0,2.0,1881.0,548235.0,6011.66,2016.0,1286.0,97065.0,2017-06-29
14246,11125070,4.0,3.0,2308.0,481710.0,6434.04,2016.0,3101.0,96373.0,2017-06-29
14247,13897438,3.0,2.0,1452.0,275665.0,2738.94,2016.0,1286.0,96982.0,2017-06-29
14248,10761801,3.0,2.0,1184.0,346465.0,4265.16,2016.0,3101.0,96364.0,2017-06-29
14249,13925148,3.0,2.0,2002.0,852991.0,9776.52,2016.0,1286.0,96218.0,2017-06-29
14250,14092522,4.0,2.0,1177.0,274588.0,3596.62,2016.0,1286.0,96990.0,2017-06-29
14251,12386329,3.0,2.0,1629.0,190434.0,2477.67,2016.0,3101.0,96100.0,2017-06-29
14252,14222769,3.0,2.0,1618.0,503288.0,5547.14,2016.0,1286.0,97065.0,2017-06-29
14253,12105050,2.0,1.0,1000.0,440101.0,5198.51,2016.0,3101.0,96292.0,2017-06-29
14254,13032285,4.0,3.0,3124.0,686757.0,8038.71,2016.0,3101.0,96486.0,2017-06-29
14255,12128778,4.0,1.0,1916.0,899801.0,10326.91,2016.0,3101.0,96278.0,2017-06-29
14256,17107785,4.0,2.5,1721.0,279705.0,2933.92,2016.0,2061.0,97084.0,2017-06-29
14257,12389170,5.0,3.0,2148.0,450456.0,5780.4,2016.0,3101.0,96197.0,2017-06-29
14258,11126351,3.0,2.0,2422.0,324760.0,4182.98,2016.0,3101.0,96403.0,2017-06-29
14259,11304767,3.0,2.0,1477.0,162797.0,2797.57,2016.0,3101.0,97319.0,2017-06-29
14260,14362339,4.0,3.0,2633.0,703115.0,8301.12,2016.0,1286.0,96946.0,2017-06-29
14261,12440435,3.0,2.0,1162.0,606000.0,7271.15,2016.0,3101.0,96242.0,2017-06-29
14262,12421952,3.0,2.0,1650.0,560000.0,6838.89,2016.0,3101.0,96213.0,2017-06-29
14263,11324777,4.0,3.0,2172.0,212120.0,5222.95,2016.0,3101.0,97329.0,2017-06-29
14264,13893152,3.0,4.0,3348.0,304361.0,3468.22,2016.0,1286.0,96957.0,2017-06-29
14265,14362226,3.0,2.5,2512.0,767135.0,9000.32,2016.0,1286.0,96946.0,2017-06-29
14266,13063680,3.0,2.0,960.0,199157.0,2612.96,2016.0,3101.0,96506.0,2017-06-29
14267,13849952,3.0,1.0,1040.0,411176.0,4706.4,2016.0,1286.0,96186.0,2017-06-29
14268,14239780,3.0,2.0,1473.0,152408.0,1848.48,2016.0,1286.0,97066.0,2017-06-29
14269,13029930,3.0,3.0,1614.0,147253.0,1940.69,2016.0,3101.0,96485.0,2017-06-29
14270,13030024,3.0,1.0,1080.0,47996.0,884.35,2016.0,3101.0,96485.0,2017-06-29
14271,12126612,3.0,2.0,1715.0,405543.0,4886.51,2016.0,3101.0,96295.0,2017-06-29
14272,13921239,3.0,1.5,1232.0,242068.0,3115.22,2016.0,1286.0,96203.0,2017-06-29
14273,13034632,3.0,2.0,1590.0,500000.0,5918.23,2016.0,3101.0,96485.0,2017-06-29
14274,11962071,3.0,4.0,2459.0,261253.0,3326.33,2016.0,3101.0,96046.0,2017-06-29
14275,11950124,3.0,1.0,1176.0,337680.0,4108.67,2016.0,3101.0,96020.0,2017-06-29
14276,11984381,3.0,1.0,1559.0,710584.0,8615.75,2016.0,3101.0,96017.0,2017-06-29
14277,12115052,3.0,1.0,2154.0,728162.0,8434.68,2016.0,3101.0,96292.0,2017-06-29
14278,14223270,4.0,5.0,4787.0,1131703.0,12190.08,2016.0,1286.0,97059.0,2017-06-29
14279,13029531,3.0,2.0,1000.0,199260.0,2572.73,2016.0,3101.0,96485.0,2017-06-29
14280,13839074,2.0,1.0,804.0,183982.0,2319.9,2016.0,1286.0,97003.0,2017-06-29
14281,11290400,3.0,2.0,1568.0,90035.0,1864.49,2016.0,3101.0,97318.0,2017-06-29
14282,17111092,4.0,2.0,1454.0,214514.0,2404.3,2016.0,2061.0,97107.0,2017-06-29
14283,17097277,3.0,1.0,1208.0,336000.0,3758.82,2016.0,2061.0,97113.0,2017-06-29
14284,10860050,3.0,1.0,1108.0,250662.0,3115.01,2016.0,3101.0,96424.0,2017-06-29
14285,14070250,5.0,2.0,2122.0,632303.0,7143.54,2016.0,1286.0,96965.0,2017-06-30
14286,13092037,3.0,3.0,1475.0,293692.0,4142.15,2016.0,3101.0,96522.0,2017-06-30
14287,17284235,3.0,2.5,1810.0,355758.0,3928.32,2016.0,2061.0,96385.0,2017-06-30
14288,12091363,3.0,1.0,1288.0,630931.0,7624.96,2016.0,3101.0,96022.0,2017-06-30
14289,12711945,4.0,3.0,2529.0,189031.0,2815.08,2016.0,3101.0,96122.0,2017-06-30
14290,10971269,3.0,2.0,1635.0,238550.0,3068.37,2016.0,3101.0,96368.0,2017-06-30
